Plot,Longitude,Latitude,Aspect,Inclination,Rugosity1,Rugosity2,Lichens_cover,Species,Species_cover,running_nr,Height,Canopy_diameter,Rock_type
P15,222701,3157608,60,35,370,420,NA,Parietaria debilis,4,23,11,3.5,P
P15,222701,3157608,60,35,370,420,NA,Parietaria debilis,4,24,4,2,P
P15,222701,3157608,60,35,370,420,NA,Parietaria debilis,4,25,9,4,P
P15,222701,3157608,60,35,370,420,NA,Parietaria debilis,4,26,7.5,3.5,P
P15,222701,3157608,60,35,370,420,NA,Parietaria debilis,4,27,10,4.5,P
P15,222701,3157608,60,35,370,420,NA,Parietaria debilis,4,28,5,2.5,P
P15,222701,3157608,60,35,370,420,NA,Parietaria debilis,4,29,6.5,4,P
P15,222701,3157608,60,35,370,420,NA,Parietaria debilis,4,30,6.5,3,P
P15,222701,3157608,60,35,370,420,NA,Parietaria debilis,4,31,6,5,P
P15,222701,3157608,60,35,370,420,NA,Parietaria debilis,4,32,5,4,P
P15,222701,3157608,60,35,370,420,NA,Parietaria debilis,4,33,4,3.5,P
P15,222701,3157608,60,35,370,420,NA,Parietaria debilis,4,34,8.5,3.5,P
P15,222701,3157608,60,35,370,420,NA,Parietaria debilis,4,35,8,4,P
P15,222701,3157608,60,35,370,420,NA,Parietaria debilis,4,36,4,3,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,1,14,14.5,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,2,12,11,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,3,17,12.5,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,4,13.5,15,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,5,11,9.5,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,6,16,10.5,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,7,20,13,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,8,20,9,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,9,23,14.5,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,10,25,20,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,11,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,12,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,13,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,14,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,15,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,16,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,17,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,18,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,19,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,20,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,21,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,22,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,23,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,24,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,25,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,26,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,27,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,28,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,29,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Umbilicus gaditanus,8,30,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,1,6.5,15,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,2,10.5,5,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,3,4,5,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,4,12,9,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,5,8,16,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,6,9,6,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,7,7,10,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,8,16,11,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,9,8.5,9,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,10,2.5,4,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,11,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,12,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,13,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,14,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,15,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,16,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,17,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,18,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,19,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,20,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,21,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,22,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,23,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,24,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,25,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,26,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,27,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Polypodium macaronesicum,8,28,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Solanum villosum,1,1,6,6,P
P15,222701,3157608,60,35,370,420,NA,Solanum villosum,1,2,5,5.5,P
P15,222701,3157608,60,35,370,420,NA,Solanum villosum,1,3,2,2,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,1,7.5,8.5,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,2,7,5,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,3,2.5,2.5,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,4,8.5,7,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,5,3.5,6,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,6,7,7,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,7,6,5.5,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,8,8,8,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,9,5,9,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,10,1.5,2,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,11,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,12,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,13,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,14,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,15,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,16,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,17,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,18,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,19,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,20,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,21,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,22,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,23,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,24,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,25,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,26,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,27,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,28,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,29,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,30,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,31,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,32,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,33,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,34,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,35,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,36,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,37,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Valerianella dentata,3,38,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Geranium molle,1,1,1.5,1.5,P
P15,222701,3157608,60,35,370,420,NA,Pterocephalus porphyranthus,1,1,3,3.5,P
P15,222701,3157608,60,35,370,420,NA,Sideritis barbellata,1,1,5,5.5,P
P15,222701,3157608,60,35,370,420,NA,Sideritis barbellata,1,2,7,7.5,P
P15,222701,3157608,60,35,370,420,NA,Arabidopsis thaliana,1,1,5,1.5,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,1,4.5,1.5,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,2,5,1,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,3,5,1,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,4,5,1,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,5,6,1.3,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,6,6,1,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,7,8,4.5,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,8,4.5,1.5,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,9,6,4,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,10,8,5,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,11,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,12,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,13,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,14,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,15,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,16,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,17,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,18,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,19,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,20,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,21,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,22,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,23,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,24,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Arenaria leptoclados,1,25,NA,NA,P
P15,222701,3157608,60,35,370,420,NA,Lobularia canariensis,1,1,2,1.5,P
P15,222701,3157608,60,35,370,420,NA,Lobularia canariensis,1,2,6,3,P
P15,222701,3157608,60,35,370,420,NA,Lobularia canariensis,1,3,4,3,P
P15,222701,3157608,60,35,370,420,NA,Lobularia canariensis,1,4,5.5,3,P
P15,222701,3157608,60,35,370,420,NA,Lobularia canariensis,1,5,5,4,P
P15,222701,3157608,60,35,370,420,NA,Sonchus hierrensis,2,1,12,17,P
P15,222701,3157608,60,35,370,420,NA,Sonchus hierrensis,2,2,13,20,P
P15,222701,3157608,60,35,370,420,NA,Aichryson bollei,1,1,4.5,6,P
P15,222701,3157608,60,35,370,420,NA,Aichryson bollei,1,2,3,3,P
P15,222701,3157608,60,35,370,420,NA,Aichryson bollei,1,3,3,2.5,P
P15,222701,3157608,60,35,370,420,NA,Aichryson bollei,1,4,1,2,P
P15,222701,3157608,60,35,370,420,NA,Aichryson bollei,1,5,1,2,P
P15,222701,3157608,60,35,370,420,NA,Aichryson bollei,1,6,3.5,4,P
P15,222701,3157608,60,35,370,420,NA,Aichryson bollei,1,7,3.5,3.5,P
P15,222701,3157608,60,35,370,420,NA,Aichryson bollei,1,8,1.5,3.5,P
P15,222701,3157608,60,35,370,420,NA,Aichryson bollei,1,9,5,5,P
P15,222701,3157608,60,35,370,420,NA,Anthoxanthum odoratum,1,1,5,2,P
P15,222701,3157608,60,35,370,420,NA,Anthoxanthum odoratum,1,2,5,3,P
P15,222701,3157608,60,35,370,420,NA,Anthoxanthum odoratum,1,3,5,2,P
P15,222701,3157608,60,35,370,420,NA,Anthoxanthum odoratum,1,4,6,3,P
P15,222701,3157608,60,35,370,420,NA,Anthoxanthum odoratum,1,5,2,3,P
P15,222701,3157608,60,35,370,420,NA,Anthoxanthum odoratum,1,6,4,5,P
P15,222701,3157608,60,35,370,420,NA,Anthoxanthum odoratum,1,7,6,9,P
P15,222701,3157608,60,35,370,420,NA,Anthoxanthum odoratum,1,8,4,5.5,P
P15,222701,3157608,60,35,370,420,NA,Anthoxanthum odoratum,1,9,5.5,3,P
P15,222701,3157608,60,35,370,420,NA,Echium brevirame,1,1,5,5.5,P
P15,222701,3157608,60,35,370,420,NA,Echium brevirame,1,2,3,6.5,P
P15,222701,3157608,60,35,370,420,NA,Aira caryophyllea,1,1,9,5.5,P
P15,222701,3157608,60,35,370,420,NA,Wahlenbergia lobelioides ssp. lobelioides,1,1,2,5.5,P
P15,222701,3157608,60,35,370,420,NA,Wahlenbergia lobelioides ssp. lobelioides,1,2,3,5,P
P15,222701,3157608,60,35,370,420,NA,Wahlenbergia lobelioides ssp. lobelioides,1,3,3.5,5,P
P15,222701,3157608,60,35,370,420,NA,Wahlenbergia lobelioides ssp. lobelioides,1,4,4,5,P
P15,222701,3157608,60,35,370,420,NA,Allium canariense,1,1,15,2,P
P15,222701,3157608,60,35,370,420,NA,Allium canariense,1,2,10,5,P
P15,222701,3157608,60,35,370,420,NA,Allium canariense,1,3,23.5,9,P
P15,222701,3157608,60,35,370,420,NA,Galium aparine,1,1,10,6,P
P15,222701,3157608,60,35,370,420,NA,Galium aparine,1,2,4,0.5,P
P15,222701,3157608,60,35,370,420,NA,Galium aparine,1,3,8,1,P
P15,222701,3157608,60,35,370,420,NA,Paronychia canariensis,1,1,7,3,P
P15,222701,3157608,60,35,370,420,NA,Paronychia canariensis,1,2,7,2,P
P15,222701,3157608,60,35,370,420,NA,Paronychia canariensis,1,3,4,2,P
P15,222701,3157608,60,35,370,420,NA,Pterocephalus porphyranthus,1,1,2,3,P
P16,222570,3157710,190,25,305,360,NA,Cosentinia vellea ssp. bivalens,1,1,2,4,B
P16,222570,3157710,190,25,305,360,NA,Cosentinia vellea ssp. bivalens,1,2,4,4,B
P16,222570,3157710,190,25,305,360,NA,Cosentinia vellea ssp. bivalens,1,3,4,3,B
P16,222570,3157710,190,25,305,360,NA,Hemionitis gluckuk,1,1,5.5,6.5,B
P16,222570,3157710,190,25,305,360,NA,Hemionitis gluckuk,1,2,6,8.5,B
P16,222570,3157710,190,25,305,360,NA,Umbilicus gaditanus,1,1,3,2,B
P17,222561,3157711,205,25,320,365,NA,Hemionitis gluckuk,1,1,4.5,8,B
P17,222561,3157711,205,25,320,365,NA,Hemionitis gluckuk,1,2,10.5,10.5,B
P17,222561,3157711,205,25,320,365,NA,Hemionitis gluckuk,1,3,10,10,B
P17,222561,3157711,205,25,320,365,NA,Hemionitis gluckuk,1,4,4,11,B
P17,222561,3157711,205,25,320,365,NA,Cosentinia vellea ssp. bivalens,1,1,2,4,B
P17,222561,3157711,205,25,320,365,NA,Umbilicus gaditanus,1,1,2,1.5,B
P17,222561,3157711,205,25,320,365,NA,Umbilicus gaditanus,1,2,3.5,3,B
P17,222561,3157711,205,25,320,365,NA,Polycarpea aristata,1,1,1.5,1,B
P17,222561,3157711,205,25,320,365,NA,Polycarpea aristata,1,2,1.5,6.5,B
P17,222561,3157711,205,25,320,365,NA,Polycarpea aristata,1,3,2,8,B
P17,222561,3157711,205,25,320,365,NA,Polycarpea aristata,1,4,2,5,B
P17,222561,3157711,205,25,320,365,NA,Polycarpea aristata,1,5,1,6.5,B
P17,222561,3157711,205,25,320,365,NA,Polycarpea aristata,1,6,1.5,4,B
P17,222561,3157711,205,25,320,365,NA,Aira caryophyllea,1,1,11,3,B
P18,222545,3157728,140,10,265,335,NA,Cosentinia vellea ssp. bivalens,1,1,9.2,7,B
P18,222545,3157728,140,10,265,335,NA,Hemionitis gluckuk,1,1,9,10,B
P18,222545,3157728,140,10,265,335,NA,Hemionitis gluckuk,1,2,10,13.5,B
P18,222545,3157728,140,10,265,335,NA,Hemionitis gluckuk,1,3,7,9.5,B
P18,222545,3157728,140,10,265,335,NA,Hemionitis gluckuk,1,4,3,3,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,1,6,2,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,2,7.5,3,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,3,6.5,1.5,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,4,7,3,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,5,8,4,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,6,3,2,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,7,5.5,1.5,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,8,10,3,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,9,4,1.5,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,10,8,2,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,11,5,0.5,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,12,4.5,2,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,13,7,2.5,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,14,7,6,B
P18,222545,3157728,140,10,265,335,NA,Aira caryophyllea,1,15,0.5,3.5,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,1,13.5,20,B
P18,222545,3157728,140,10,265,335,NA,Hemionitis guanchica,1,1,1.5,4.5,B
P18,222545,3157728,140,10,265,335,NA,Hemionitis guanchica,1,2,2,6,B
P18,222545,3157728,140,10,265,335,NA,Hemionitis guanchica,1,3,5,7,B
P18,222545,3157728,140,10,265,335,NA,Hemionitis guanchica,1,4,1.5,3,B
P18,222545,3157728,140,10,265,335,NA,Hemionitis guanchica,1,5,5,6,B
P18,222545,3157728,140,10,265,335,NA,Hemionitis guanchica,1,6,5,3.5,B
P18,222545,3157728,140,10,265,335,NA,Filago germanica,1,1,2.5,4,B
P18,222545,3157728,140,10,265,335,NA,Filago germanica,1,2,1.5,3.5,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,1,1,7,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,2,1,5,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,3,1,3,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,4,1,2,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,5,2,14,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,6,0.5,2,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,7,0.5,2,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,8,1,4.5,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,9,2,7,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,10,1,3,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,11,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,12,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,13,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,14,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,15,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,16,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,17,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,18,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,19,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,20,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,21,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,22,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,23,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Polycarpea aristata,1,24,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,1,3.5,1,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,2,1.5,1,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,3,1.5,1,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,4,1.5,1,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,5,1.5,1,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,6,2,1,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,7,1,1.2,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,8,2,1,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,9,2,1,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,10,2,1,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,11,2,1,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,12,1,1,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,13,1.5,2,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,14,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,15,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,16,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,17,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,18,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,19,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,20,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Echium brevirame,1,21,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,1,3,5.5,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,2,3,5,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,3,3,5,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,4,2,3.5,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,5,1.5,2.5,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,6,1,2,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,7,2,3,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,8,2,3,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,9,2,3,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,10,2,5,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,11,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,12,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,13,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,14,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,15,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,16,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,17,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,18,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,19,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,20,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,21,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,22,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,23,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,24,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,25,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,26,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,27,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,28,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,29,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,30,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Tuberaria guttata,1,31,NA,NA,B
P18,222545,3157728,140,10,265,335,NA,Wahlenbergia lobelioides ssp. lobelioides,1,1,1,1,B
P19,222532,3157728,195,40,430,340,NA,Aira caryophyllea,1,1,4.5,1.5,B
P19,222532,3157728,195,40,430,340,NA,Aira caryophyllea,1,2,5,1,B
P19,222532,3157728,195,40,430,340,NA,Aira caryophyllea,1,3,7,1,B
P19,222532,3157728,195,40,430,340,NA,Aira caryophyllea,1,4,5,1.5,B
P19,222532,3157728,195,40,430,340,NA,Aira caryophyllea,1,5,4.5,3,B
P19,222532,3157728,195,40,430,340,NA,Aira caryophyllea,1,6,5,2,B
P19,222532,3157728,195,40,430,340,NA,Aira caryophyllea,1,7,6.5,5.5,B
P19,222532,3157728,195,40,430,340,NA,Aira caryophyllea,1,8,6.5,6,B
P19,222532,3157728,195,40,430,340,NA,Aira caryophyllea,1,9,5,4,B
P19,222532,3157728,195,40,430,340,NA,Aira caryophyllea,1,10,2,2.5,B
P19,222532,3157728,195,40,430,340,NA,Aira caryophyllea,1,11,NA,NA,B
P19,222532,3157728,195,40,430,340,NA,Aira caryophyllea,1,12,NA,NA,B
